,val_loss,val_x_label_output_loss,val_y_label_output_loss,val_z_label_output_loss,val_x_label_output_acc,val_y_label_output_acc,val_z_label_output_acc,loss,x_label_output_loss,y_label_output_loss,z_label_output_loss,x_label_output_acc,y_label_output_acc,z_label_output_acc
665,1.7120097993465606,0.550297015558499,0.5333016494223557,0.07811411264404766,0.8125,0.734375,0.96875,1.8872825049911626,0.4779140095124603,0.2941875618462291,0.6372668840550868,0.8125,0.890625,0.9375
666,1.3360398219083436,0.3768293225477919,0.48582816643465776,0.09655301222483659,0.859375,0.828125,0.984375,2.2066663003060967,0.7468499450624222,0.43215610563186146,0.2808102820395668,0.6875,0.828125,0.96875
667,1.4900670596398413,0.38247325304109836,0.3921822690535919,0.3329382900775626,0.8125,0.8125,0.953125,1.4768962468369864,0.49383062545530265,0.2379256175181581,0.25130937364044437,0.859375,0.9375,0.953125
668,1.2700014196452685,0.5045591951784445,0.25377345792185224,0.007109551043991802,0.796875,0.921875,1.0,1.4398500935931224,0.4267722553195199,0.3697102235167655,0.2165953490280894,0.828125,0.84375,0.984375
669,1.2208488366450183,0.3697841069315473,0.4337797370098997,0.04750088076445147,0.828125,0.828125,0.984375,0.8565135981916683,0.31291117592354567,0.23011053573448237,0.000580699200361412,0.90625,0.890625,1.0
670,1.8380461377382744,0.7290140949171473,0.31279225008188405,0.06722569743519058,0.75,0.890625,0.984375,1.0915207231300883,0.39093608165694604,0.3094602825913171,0.0001882694522241657,0.84375,0.890625,1.0
671,1.8495917688705958,0.67241432249034,0.37680179955805215,0.12796130918024384,0.703125,0.890625,0.96875,1.250438199727796,0.4432858470363499,0.3636826784878622,0.00018380720531641082,0.859375,0.796875,1.0
672,1.1236179295228794,0.31421362463333935,0.4932996175439257,0.0018910493514969762,0.875,0.765625,1.0,1.2985056035686284,0.4974744589673179,0.30328560200197785,0.0002711041207186238,0.828125,0.875,1.0
673,1.5446208846988156,0.43858033971264376,0.6668779526030022,0.0005822580866012839,0.890625,0.765625,1.0,1.1467218854813837,0.4081844410843587,0.3296184187161657,0.0007345679391783655,0.84375,0.875,1.0
674,1.8299078875861596,0.4797401683536009,0.35189440738656685,0.5185331276115868,0.796875,0.859375,0.953125,1.8392219661036506,0.6453014173366682,0.4552524787507082,0.09336665151106471,0.734375,0.78125,0.984375
675,2.3050147693720646,0.7008422536819126,0.4526418016644129,0.4506884314925319,0.640625,0.78125,0.953125,2.185390797123546,0.5946200354519533,0.38219951575638333,0.6139512135724337,0.734375,0.859375,0.9375
676,1.3174047484062612,0.4488766715367092,0.3893532153160777,0.030298161550778913,0.859375,0.828125,0.984375,2.3517056307173334,0.6647522918806317,0.5146579212815965,0.5075431214505428,0.71875,0.828125,0.921875
677,1.1421995351702208,0.3637568611077313,0.41452002036749036,0.00016578098398101204,0.875,0.796875,1.0,1.166353204054758,0.41187063654797385,0.3399031854878558,0.00270872685446788,0.875,0.890625,1.0
